1724177994735,226.9502,1
1724177994763,226.955,11
1724177995189,226.954,4
1724177995212,226.955,5
1724177995378,226.955,1
1724177995506,226.96,1
1724177997290,226.955,3
1724177996498,226.955,2
1724177997362,226.955,80
1724177997490,226.96,25
1724177997491,226.96,22
1724177997649,226.955,6
1724177997649,226.96,200
1724177997649,226.96,1
1724177997649,226.96,100
1724177997649,226.96,394
1724177997649,226.96,1
1724177997649,226.96,5
1724177997649,226.96,200
1724177997649,226.96,100
1724177997649,226.96,100
1724177997649,226.96,100
1724177997649,226.96,70
1724177997649,226.96,30
1724177997649,226.96,80
1724177997736,226.96,6
1724177997971,226.9968,200
1724177998044,226.955,22
1724177998123,226.96,114
1724177998123,226.96,221
1724177998575,226.955,1
1724177998939,226.95,34
1724177998939,226.95,100
1724177998939,226.95,200
1724177998939,226.95,100
1724177998939,226.95,3
1724177998939,226.95,100
1724177998939,226.95,100
1724177998939,226.95,100
1724177998939,226.95,100
1724177998939,226.95,100
1724177998939,226.95,5
1724177998939,226.95,100
1724177998939,226.95,100
1724177998939,226.95,10
1724177998939,226.95,68
1724177998939,226.94,1
1724177998939,226.95,22
1724177998939,226.95,1
1724177998939,226.94,3
1724177998939,226.94,5
1724177998939,226.94,86
1724177998939,226.94,31
1724177998939,226.94,12
1724177998939,226.94,41
1724177998939,226.94,14
1724177998939,226.94,53
1724177998939,226.94,25
1724177998939,226.94,75
1724177998939,226.94,68
1724177998939,226.94,4
1724177998939,226.94,25
1724177998939,226.94,75
1724177998939,226.94,6
1724177998948,226.93,40
1724177998950,226.93,1
1724177998951,226.93,24
1724177998954,226.92,160
1724177998957,226.92,1000
1724177998962,226.93,100
1724177999190,226.93,1
1724177999745,226.93,1
1724177999866,226.93,36
1724177999950,226.93,43
1724178000330,226.9399,1
1724178000551,226.936,1
1724178000639,226.93,43
1724178000645,226.93,1
1724178000690,226.92,40
1724178000852,226.9201,75
1724178000895,226.9399,1
1724178001515,226.93,1
1724178001535,226.931,11
1724178001764,226.93,1
1724178001950,226.935,4
1724178002080,226.9335,1
1724178002237,226.9291,221
1724178002470,226.94,4
1724178002481,226.93,100
1724178002636,226.93,1
1724178002804,226.93,1
1724178002876,227.0226,200
1724178002897,226.93,50
1724178002912,226.9753,2
1724178003206,226.9309,29
1724178003219,226.934,1
1724178003307,226.9753,100
1724178003346,226.935,98
1724178003379,226.935,100
1724178003626,226.931,300
1724178004050,226.935,1
1724178004056,226.935,100
1724178004056,226.94,25
1724178004056,226.94,400
1724178004056,226.94,100
1724178004056,226.94,214
1724178004056,226.94,100
1724178004057,226.94,60
1724178004057,226.94,100
1724178004057,226.94,100
1724178004057,226.94,100
1724178004057,226.94,1
1724178004057,226.94,100
1724178004057,226.93,100
1724178004058,226.94,100
1724178004193,226.9418,100
1724178004235,226.945,1
1724178004482,226.94,100
1724178004482,226.94,20
1724178004482,226.94,70
1724178004482,226.94,60
1724178004482,226.94,100
1724178004482,226.94,100
1724178004482,226.945,312
1724178004482,226.94,100
1724178004482,226.94,100
1724178004482,226.94,100
1724178004482,226.94,30
1724178004482,226.94,100
1724178004483,226.94,100
1724178004483,226.94,100
1724178004620,226.9309,1
1724178004775,226.9499,100
1724178004782,226.9465,2
1724178004939,226.938,50
1724178005145,226.9436,1
1724178005146,226.9436,4
1724178005146,226.95,1
1724178005216,226.9301,1
1724178005346,226.9436,1
1724178005415,226.94,5
1724178006024,226.944,1
1724178006463,226.94,1
1724178006859,226.945,1
1724178007227,226.945,1
1724178007264,226.945,4
1724178007360,226.94,1
1724178007360,226.9401,199
1724178007561,226.94,1
1724178007938,226.94,56
1724178007938,226.94,44
1724178007938,226.94,1
1724178007938,226.945,3
1724178007938,226.94,100
1724178008281,226.93,100
1724178008281,226.93,100
1724178008281,226.93,6
1724178008281,226.93,8
1724178008281,226.93,100
1724178008281,226.93,36
1724178008281,226.93,100
1724178008282,226.93,3
1724178008282,226.93,3
1724178008282,226.93,3
1724178008282,226.93,5
1724178008282,226.93,2
1724178008282,226.93,60
1724178008282,226.93,40
1724178008282,226.92,10
1724178008282,226.92,50
1724178008301,226.92,100
1724178008301,226.92,3
1724178008301,226.92,41
1724178008309,226.92,100
1724178008312,226.9207,2
1724178008328,226.92,15
1724178008364,226.925,100
1724178008438,226.93,1
1724178008857,226.9267,100
1724178009061,226.9289,198
1724178009220,226.924,4
1724178009248,226.9201,15
1724178010118,227.0193,100
1724178010267,226.92,400
1724178010267,226.92,200
1724178010267,226.92,300
1724178010268,226.92,4
1724178010269,226.92,5
1724178010269,226.92,1
1724178010269,226.92,3
1724178010269,226.92,99
1724178010269,226.92,2
1724178010269,226.92,1
1724178010269,226.92,96
1724178010298,226.92,2
1724178010298,226.92,1
1724178010426,226.918,100
1724178010446,226.9126,25
1724178010677,226.91,1
1724178011013,226.9131,6
1724178011426,226.915,20
1724178011893,226.9101,260
1724178011910,226.9112,1
1724178012421,226.9112,1
1724178012603,226.918,1
1724178012608,226.92,100
1724178012608,226.92,3
1724178012608,226.92,3
1724178012608,226.92,2
1724178012608,226.92,100
1724178012618,226.925,100
1724178012621,226.925,100
1724178013343,226.92,2
1724178013288,227.0091,26
1724178013440,226.9112,1
1724178013456,226.9238,200
1724178014060,226.9201,5
1724178014250,226.925,1
1724178014573,226.92,12
1724178014764,226.92,22
1724178015069,226.92,10
1724178015704,226.91,3
1724178015796,226.93,100
1724178016099,226.92,1
1724178016505,226.93,1
1724178016505,226.9288,1
1724178016549,226.92,1
1724178016635,226.92,23
1724178016823,226.93,1
1724178017100,226.9217,14
1724178017195,226.91,1
1724178017506,226.925,3
1724178017341,226.92,2
1724178018606,226.9233,1
1724178017742,226.9227,21
1724178017906,226.92,1
1724178018757,226.93,200
1724178018757,226.93,4
1724178018757,226.93,1
1724178018757,226.93,5
1724178018757,226.93,5
1724178018757,226.93,20
1724178018757,226.93,4
1724178018757,226.93,49
1724178018757,226.93,100
1724178018757,226.93,33
1724178018757,226.93,100
1724178018758,226.93,10
1724178018758,226.93,39
1724178018758,226.93,11
1724178018758,226.93,50
1724178018758,226.93,50
1724178018758,226.93,6
1724178018758,226.93,194
1724178018758,226.93,200
1724178018758,226.93,100
1724178018758,226.93,100
1724178018758,226.93,24
1724178018758,226.93,40
1724178018758,226.93,2
1724178018761,226.94,2
1724178018820,226.94,100
1724178018821,226.94,60
1724178018821,226.94,1
1724178018964,226.93,377
1724178019088,226.934,1
1724178019146,226.94,10
1724178019146,226.94,1
1724178019146,226.94,60
1724178019146,226.94,40
1724178019146,226.94,86
1724178019146,226.94,22
1724178019567,226.9488,1
1724178019567,226.9412,1
1724178019567,226.9488,1
1724178019596,226.945,1
1724178019350,226.94,100
1724178019351,226.94,100
1724178019351,226.94,100
1724178020589,226.95,1
1724178020769,226.9364,778
1724178020875,226.94,1
1724178020913,226.9626,100
1724178021295,226.9474,7
1724178021657,226.9501,1
1724178021661,226.9501,1
1724178021884,226.9617,1
1724178022333,226.9434,30
1724178022503,226.945,1
1724178022870,226.945,12
1724178023141,226.9412,1
1724178023196,226.948,1
1724178024070,226.94,801
1724178023651,226.9412,1
1724178025181,226.9488,1
1724178025221,226.945,199
1724178024805,226.945,14
1724178024950,226.94,18
1724178024960,226.94,1
1724178024960,226.94,10
1724178025599,226.941,8
1724178025887,226.9469,1
1724178026680,226.941,4
1724178026752,226.94,99
1724178026752,226.94,100
1724178026752,226.94,100
1724178026752,226.94,100
1724178026752,226.94,20
1724178026752,226.94,3
1724178026753,226.94,13
1724178026753,226.94,20
1724178026753,226.94,16
1724178026820,226.935,100
1724178026820,226.93,63
1724178026820,226.93,31
1724178026820,226.93,37
1724178026820,226.93,5
1724178026820,226.93,1
1724178026820,226.93,60
1724178026820,226.93,60
1724178026820,226.93,100
1724178026823,226.93,1
1724178026828,226.93,37
1724178026828,226.93,2
1724178027152,226.925,2
1724178026960,226.925,5
1724178027219,226.9218,100
1724178028243,226.9212,1
1724178028594,226.93,1
1724178028600,226.93,40
1724178028604,226.93,60
1724178028753,226.9288,1
1724178028770,226.925,100
1724178028859,226.93,2
1724178028860,226.93,29
1724178028951,226.9202,25
1724178029070,226.9299,21
1724178029105,226.9545,200
1724178029285,226.9201,91
1724178030139,226.928,1
1724178030706,226.927,1
1724178030984,226.925,100
1724178031053,226.93,5
1724178031333,226.9537,2
1724178031600,226.9299,1
1724178031810,226.93,1
1724178031812,226.925,67
1724178031812,226.925,26
1724178031980,226.925,1
1724178032301,226.92,1
1724178032604,226.925,1
1724178032748,226.9267,100
1724178033134,226.9267,2
1724178033549,226.9291,175
1724178033781,226.92,100
1724178034065,226.9275,2
1724178034439,226.925,50
1724178034335,226.925,65
1724178034350,226.92,100
1724178034573,226.925,100
1724178034823,226.925,10
1724178034834,226.9201,34
1724178034993,226.9299,15
1724178035033,226.925,50
1724178036128,226.925,1
1724178036242,226.9286,2
1724178036398,226.925,1
1724178036625,226.9249,3
1724178036660,226.925,15
1724178036701,226.9299,1
1724178036712,226.92,5
1724178036927,226.9288,1
1724178037439,226.9288,1
1724178038128,226.9431,1
1724178038134,226.93,36
1724178038138,226.93,63
1724178038139,226.925,100
1724178038872,226.9297,100
1724178038878,226.925,5
1724178038970,226.9288,1
1724178039014,226.9201,20
1724178039532,226.9299,2
1724178039293,226.9201,100
1724178039480,226.9288,1
1724178039588,226.9299,1
1724178039886,226.9213,50
1724178040807,226.92,3
1724178040896,226.925,90
1724178040908,226.925,10
1724178040965,226.925,10
1724178040965,226.92,1
1724178040966,226.92,100
1724178040967,226.92,32
1724178040967,226.921,68
1724178040976,226.92,89
1724178040982,226.925,100
1724178041000,226.92,100
1724178041180,226.9202,100
1724178041384,226.921,1
1724178041821,226.9287,5
1724178042049,226.925,1
1724178042704,226.9214,86
1724178042957,226.925,100
1724178043153,226.92,200
1724178043153,226.92,1
1724178043153,226.92,5
1724178043153,226.92,95
1724178043153,226.92,100
1724178043153,226.92,100
1724178043153,226.92,100
1724178043153,226.92,100
1724178043153,226.92,3
1724178043153,226.92,100
1724178043154,226.92,16
1724178043176,226.9192,2
1724178043302,226.915,2
1724178043715,226.92,99
1724178043715,226.92,1
1724178043858,226.9175,1500
1724178043871,226.937,1
1724178044002,226.9112,12
1724178044080,226.9188,1
1724178044542,226.9155,1
1724178044853,226.9111,20
1724178046124,226.9188,1
1724178046876,226.9156,10
1724178046877,226.9156,190
1724178046877,226.92,10
1724178046992,226.92,1
1724178047024,226.91,1
1724178047065,226.915,1
1724178048811,226.92,1
1724178048811,226.92,98
1724178048801,226.9199,1
1724178048920,226.91,100
1724178048970,226.915,1
1724178050206,226.9188,1
1724178050280,226.91,7
1724178050378,226.9112,1000
1724178050509,226.9185,50
1724178050531,226.917,160
1724178051009,226.9994,100
1724178051110,226.915,1
1724178051139,226.92,102
1724178051139,226.92,100
1724178051139,226.92,214
1724178051139,226.92,100
1724178051139,226.92,98
1724178051139,226.92,400
1724178051139,226.92,100
1724178051139,226.92,100
1724178051139,226.92,100
1724178051139,226.92,100
1724178051139,226.92,2
1724178051139,226.92,150
1724178051149,226.9201,70
1724178051229,226.9188,1
1724178051229,226.9188,1
1724178051696,226.924,2
1724178051755,226.9147,10
1724178051859,226.91,1
1724178052120,226.925,1
1724178052891,226.925,100
1724178052771,226.925,250
1724178052976,226.925,100
1724178053149,226.925,100
1724178053722,226.92,2
1724178053830,226.925,2
1724178055155,226.925,50
1724178055438,226.925,1
1724178055854,226.9991,100
1724178056341,226.9297,100
1724178056825,226.925,2
1724178057110,226.925,100
1724178057110,226.93,98
1724178057111,226.93,2
1724178057111,226.93,98
1724178057220,226.925,1
1724178057358,226.93,1
1724178057833,226.929,5
1724178058377,226.9288,1
1724178058401,226.9283,100
1724178058672,226.9212,1
1724178058679,226.925,40
1724178058709,226.9201,1
1724178059262,226.9211,4
1724178059444,226.925,17
1724178059803,226.9457,2
1724178060082,226.9276,1
1724178060305,226.925,50
1724178060814,226.9298,100
1724178061392,226.925,6
1724178061399,226.93,28
1724178061414,226.925,1
1724178061420,226.9457,100
1724178061775,226.925,9
1724178062210,226.9276,3
1724178063404,226.925,66
1724178063482,226.9212,1
1724178063525,226.925,32
1724178063948,226.9452,200
1724178064081,226.9251,242
1724178064089,226.925,2
1724178064091,226.925,100
1724178064924,226.9258,4
1724178065652,226.9261,182
1724178065918,226.925,12
1724178065952,226.9255,5
1724178066763,226.9445,1
1724178067662,226.928,1
1724178067668,226.93,100
1724178067817,226.925,20
1724178067833,226.9297,20
1724178068587,226.9212,1
1724178068709,226.927,1
1724178069231,226.9213,76
1724178069310,226.925,1
1724178069395,226.921,20
1724178070036,226.92,1
1724178070036,226.92,6
1724178070036,226.92,100
1724178070036,226.92,100
1724178070036,226.92,1
1724178070036,226.92,160
1724178070036,226.92,100
1724178070036,226.92,100
1724178070036,226.92,4
1724178070036,226.92,57
1724178070036,226.92,43
1724178070037,226.92,135
1724178070037,226.92,5
1724178070037,226.92,30
1724178070037,226.92,34
1724178070037,226.92,1
1724178070037,226.92,5
1724178070037,226.92,3
1724178070037,226.92,1
1724178070037,226.92,100
1724178070037,226.92,6
1724178070037,226.92,1
1724178070037,226.92,5
1724178070037,226.92,16
1724178070037,226.91,6
1724178070037,226.92,16
1724178070037,226.92,24
1724178070039,226.915,10
1724178070045,226.92,100
1724178070050,226.92,40
1724178070119,226.9212,1
1724178070676,226.915,14
1724178071478,226.915,8
1724178070779,226.92,2
1724178071308,226.915,50
1724178071349,226.92,2
1724178071811,226.9112,10
1724178072039,226.91,9
1724178072607,226.9149,193
1724178072460,226.915,6
1724178072673,226.9112,1
1724178074382,226.9186,84
1724178074433,226.91,13
1724178075633,226.9199,1
1724178075735,226.92,1
1724178075743,226.915,100
1724178075885,226.9101,2
1724178075893,226.9163,1
1724178076156,226.9123,114
1724178076173,226.92,22
1724178076173,226.92,100
1724178076173,226.92,8
1724178076173,226.92,20
1724178076173,226.92,16
1724178076173,226.92,2
1724178076173,226.92,100
1724178076173,226.92,28
1724178076173,226.92,56
1724178076173,226.92,98
1724178076173,226.92,2
1724178076174,226.92,2
1724178076174,226.92,33
1724178076174,226.92,24
1724178076174,226.915,60
1724178076174,226.915,3
1724178076245,226.925,38
1724178076284,226.925,12
1724178076294,226.9213,11
1724178076336,226.9299,50
1724178076368,226.92,16
1724178076699,226.925,100
1724178076700,226.925,1
1724178076541,226.925,1
1724178076616,226.925,11
1724178076892,226.925,1
1724178077018,226.91,1
1724178077123,226.925,6
1724178077138,226.925,200
1724178077163,226.93,128
1724178077270,226.93,1
1724178077466,226.925,100
1724178077882,226.93,18
1724178078014,226.925,7
1724178078541,226.9218,5
1724178078910,226.9243,8
1724178078985,226.9241,1
1724178079059,226.9241,1
1724178079460,226.925,1
1724178079470,226.92,100
1724178079612,226.9201,13
1724178079650,226.925,1163
1724178079871,226.925,81
1724178080335,226.9212,1
1724178081016,226.925,5
1724178080877,226.926,23
1724178081162,226.93,2
1724178081162,226.93,3
1724178081162,226.93,44
1724178081162,226.93,53
1724178081162,226.93,25
1724178081162,226.93,5
1724178081162,226.93,51
1724178081162,226.93,100
1724178081162,226.93,44
1724178081162,226.93,56
1724178081162,226.93,100
1724178081162,226.93,178
1724178081162,226.93,1
1724178081162,226.93,6
1724178081162,226.93,115
1724178081162,226.93,162
1724178081162,226.93,25
1724178081162,226.93,25
1724178081162,226.93,20
1724178081163,226.93,25
1724178081163,226.93,163
1724178081163,226.93,82
1724178081163,226.93,100
1724178081183,226.94,1
1724178081919,226.9399,300
1724178081667,226.9237,1
1724178081990,226.94,50
1724178082084,226.94,1
1724178082212,226.94,100
1724178082212,226.94,100
1724178082212,226.94,3
1724178082212,226.94,2
1724178082212,226.94,103
1724178082212,226.94,97
1724178082212,226.94,8
1724178082212,226.94,92
1724178082212,226.94,13
1724178082212,226.94,87
1724178082212,226.94,18
1724178082212,226.94,2
1724178082212,226.94,32
1724178082212,226.94,17
1724178082212,226.94,31
1724178082212,226.94,66
1724178082212,226.94,34
1724178082212,226.94,63
1724178082212,226.94,25
1724178082212,226.94,55
1724178082212,226.94,1
1724178082212,226.94,11
1724178082212,226.94,45
1724178082474,226.935,1
1724178082484,226.94,100
1724178082561,226.9435,30
1724178082631,226.945,1
1724178082768,226.9335,25
1724178082814,226.94,126
1724178082894,226.9488,1
1724178082973,226.94,100
1724178083185,226.945,3
1724178083383,226.94,100
1724178083533,226.944,5
1724178083763,226.945,9
1724178084260,226.9499,1
1724178084310,226.945,100
1724178084310,226.94,1
1724178084310,226.94,24
1724178084310,226.94,1
1724178084311,226.945,100
1724178084311,226.94,2
1724178084311,226.945,60
1724178084311,226.94,100
1724178084391,226.95,43
1724178084437,226.944,2
1724178084459,226.9401,25
1724178084629,226.9408,1
1724178084664,226.9401,16
1724178085079,226.94,100
1724178085223,226.9489,9
1724178085446,226.9488,1
1724178085452,226.95,40
1724178085452,226.95,60
1724178085671,226.94,100
1724178086027,226.94,100
1724178086315,226.9499,20
1724178086813,226.945,1
1724178087310,226.945,100
1724178087633,226.9499,1
1724178087790,226.94,100
1724178087992,226.9398,2
1724178088521,226.94,100
1724178088795,226.95,100
1724178088841,226.9456,36
1724178088900,226.95,50
1724178089184,226.9499,175
1724178089423,226.9441,150
1724178089934,226.94,4
1724178089934,226.94,100
1724178089934,226.94,8
1724178089934,226.94,20
1724178089934,226.94,100
1724178089934,226.94,100
1724178089934,226.94,100
1724178089935,226.94,25
1724178089944,226.935,100
1724178089947,226.94,155
1724178089947,226.94,145
1724178090470,226.94,100
1724178090544,226.94,100
1724178091307,226.95,130
1724178091226,226.9471,4
1724178091231,226.95,4
1724178091585,226.95,1
1724178091585,226.9312,1
1724178092003,226.94,155
1724178092031,226.935,181
1724178092039,226.94,76
1724178092039,226.94,245
1724178092095,226.9488,1
1724178092095,226.9312,1
1724178092095,226.93,1
1724178092458,226.945,1
1724178092460,226.945,12
1724178092604,226.9488,1
1724178092635,226.94,1
1724178092670,226.94,43
1724178092706,226.94,56
1724178092813,226.95,1
1724178093489,226.945,2
1724178093625,226.9412,1
1724178093681,226.94,80
1724178094054,226.9401,2
1724178094165,226.94,4
1724178094436,226.95,2
1724178094436,226.95,37
1724178094436,226.95,26
1724178094450,226.9375,1
1724178094455,226.9375,4
1724178094501,226.94,1
1724178094646,226.95,1
1724178094826,226.945,2
1724178094899,226.94,1
1724178094931,226.95,100
1724178094937,226.9495,100
1724178095116,226.9488,1
1724178095936,226.9374,100
1724178096793,226.9402,50
1724178097121,226.945,1
1724178097694,226.945,2
1724178097695,226.945,6
1724178098099,227.0013,100
1724178098349,226.941,3
1724178098598,226.945,1000
1724178098646,226.945,94
1724178098769,226.9451,11
1724178099416,226.95,1
1724178099266,226.95,17
1724178099266,226.95,1
1724178099266,226.95,20
1724178099266,226.95,3
1724178099267,226.945,2
1724178100534,226.945,1
1724178100266,226.9412,1
1724178100391,226.9413,30
1724178100395,226.945,1
1724178100627,226.9484,200
1724178100777,226.94,1
1724178101061,226.94,1
1724178101136,226.9459,25
1724178101242,226.945,1
1724178101378,226.948,1
1724178101684,226.945,100
1724178102141,226.9401,1
1724178103540,226.9411,1
1724178104122,226.9429,8
1724178104889,226.945,2
1724178104898,226.95,60
1724178104899,226.95,40
1724178104899,226.95,60
1724178104899,226.95,10
1724178104899,226.95,300
1724178104899,226.95,51
1724178104899,226.95,12
1724178104899,226.95,2
1724178104899,226.95,10
1724178104899,226.95,10
1724178104899,226.95,25
1724178104899,226.95,5
1724178104899,226.95,100
1724178104899,226.95,97
1724178104899,226.95,2
1724178104899,226.95,94
1724178104899,226.95,3
1724178104899,226.95,60
1724178104900,226.95,400
1724178104900,226.96,12
1724178104900,226.96,5
1724178104900,226.96,100
1724178104901,226.96,1
1724178104903,226.96,200
1724178104910,226.96,100
1724178104917,226.96,100
1724178104917,226.96,2
1724178104927,226.96,100
1724178104931,226.96,268
1724178104943,226.96,100
1724178104957,226.96,32
1724178104957,226.96,36
1724178105016,226.96,100
1724178105024,226.97,100
1724178105024,226.97,30
1724178105024,226.97,27
1724178105024,226.97,27
1724178105024,226.97,100
1724178105024,226.97,5
1724178105024,226.97,11
1724178105024,226.97,89
1724178105025,226.97,100
1724178105027,226.97,200
1724178105038,226.97,1
1724178105051,226.97,300
1724178105312,226.9709,50
1724178105437,226.975,50
1724178105450,226.9709,1
1724178105671,226.97,2
1724178105710,226.975,20
1724178105753,226.97,100
1724178105754,226.97,4
1724178105910,226.97,200
1724178105911,226.97,100
1724178105911,226.97,200
1724178105918,226.97,300
1724178105919,226.97,300
1724178105919,226.97,300
1724178105919,226.97,300
1724178105919,226.97,400
1724178105919,226.97,300
1724178105920,226.97,400
1724178106210,226.97,296
1724178106585,226.98,20
1724178106659,226.97,6
1724178106659,226.97,12
1724178106684,226.97,100
1724178106684,226.97,200
1724178106684,226.97,200
1724178106684,226.97,64
1724178106684,226.97,60
1724178106684,226.97,25
1724178106684,226.97,100
1724178106684,226.97,20
1724178106684,226.97,100
1724178106684,226.97,60
1724178106685,226.97,100
1724178106685,226.97,100
1724178106685,226.97,10
1724178106685,226.97,200
1724178106685,226.97,200
1724178106685,226.97,200
1724178106685,226.98,20
1724178106685,226.98,25
1724178106685,226.98,100
1724178106685,226.98,100
1724178106685,226.98,100
1724178106685,226.98,11
1724178106685,226.98,49
1724178106685,226.98,100
1724178106685,226.98,100
1724178106685,226.98,100
1724178106685,226.98,20
1724178106685,226.98,10
1724178106685,226.98,100
1724178106685,226.98,80
1724178106685,226.98,100
1724178106685,226.98,10
1724178106686,226.97,404
1724178106686,226.98,1
1724178106686,226.98,60
1724178106686,226.98,3
1724178106686,226.98,97
1724178106686,226.97,200
1724178106686,226.97,100
1724178106687,226.97,400
1724178106687,226.98,63
1724178106687,226.97,200
1724178106687,226.97,100
1724178106687,226.97,400
1724178106687,226.97,200
1724178106693,226.975,20
1724178106694,226.975,100
1724178106697,226.9708,2
1724178106699,226.9708,2
1724178106848,226.96,5
1724178106902,226.9788,1
1724178107751,226.97,100
1724178107206,226.9398,1
1724178107519,226.979,1000
1724178108433,226.9788,1
1724178108433,226.9788,1
1724178108507,226.9601,1
1724178108539,226.97,283
1724178108543,226.97,15
1724178108543,226.97,52
1724178108582,226.9709,30
1724178108712,226.97,1
1724178108712,226.97,71
1724178108819,226.98,10
1724178108867,226.975,26
1724178108945,226.97,50
1724178108947,226.97,200
1724178109128,226.975,1
1724178109321,226.9703,30
1724178109487,226.97,25
1724178109487,226.97,52
1724178109865,226.947,1
1724178109966,226.9712,1
1724178110196,226.976,31
1724178110842,226.9735,10
1724178110785,226.975,11
1724178111271,226.9703,5
1724178111391,226.9703,1
1724178112285,226.9709,7
1724178112338,226.9799,1
1724178112348,226.97,1
1724178112663,226.9409,1
1724178112682,226.9718,100
1724178112736,226.98,50
1724178112779,226.9737,17
1724178112784,226.979,1
1724178113044,226.975,5
1724178113160,226.975,90
1724178114351,226.975,5
1724178114841,226.98,1
1724178114841,226.98,1
1724178115257,226.975,125
1724178115284,226.975,25
1724178115294,226.975,3
1724178115320,226.971,100
1724178115322,226.971,47
1724178115392,226.97,48
1724178115392,226.97,1
1724178115392,226.97,100
1724178115392,226.97,100
1724178115392,226.97,100
1724178115392,226.97,100
1724178115392,226.97,58
1724178115392,226.97,4
1724178115392,226.97,33
1724178115393,226.96,2
1724178115509,226.9415,2
1724178115583,226.9788,1
1724178116025,226.965,50
1724178116308,226.97,1
1724178116381,226.965,9
1724178116460,226.9663,150
1724178116495,226.965,5
1724178116700,226.965,50
1724178116946,226.965,1
1724178117250,226.97,3
1724178117255,226.97,1
1724178117707,226.966,72
1724178117781,226.9628,21
1724178118060,226.9665,20
1724178118221,226.9602,50
1724178118396,226.9699,1
1724178118484,226.96,100
1724178118502,226.96,21
1724178118913,226.965,200
1724178119496,226.96,1
1724178119584,226.97,38
1724178119584,226.97,17
1724178119899,226.98,1
1724178119908,226.9799,1
1724178120080,226.9655,8
1724178120120,226.97,221
1724178120337,226.98,100
1724178120337,226.98,1
1724178120337,226.98,8
1724178120337,226.98,91
1724178120337,226.98,1
1724178120338,226.98,32
1724178120338,226.98,1
1724178121118,226.9527,1
1724178121289,226.9701,1
1724178121609,226.975,20
1724178121682,226.98,32
1724178121683,226.979,68
1724178121689,226.9794,100
1724178121762,226.942,200
1724178121981,226.9714,34
1724178122261,226.98,8
1724178122261,226.98,76
1724178122262,226.98,2
1724178122262,226.98,16
1724178122262,226.98,52
1724178122262,226.98,100
1724178122262,226.98,7
1724178122262,226.98,25
1724178122262,226.98,100
1724178122262,226.98,75
1724178122262,226.98,25
1724178122264,226.975,3
1724178122266,226.98,2
1724178122266,226.98,73
1724178122267,226.98,27
1724178122267,226.98,73
1724178122732,226.98,1
1724178123021,226.9862,100
1724178123196,226.981,12
1724178123354,226.98,100
1724178123354,226.98,20
1724178123355,226.98,60
