2024-08-20 21:28,178.52559333333332,35848.0
2024-08-20 21:28,178.52559333333332,35848.0
2024-08-20 21:29,178.51537333333334,39200.26666666667
2024-08-20 21:29,178.51537333333334,39200.26666666667
2024-08-20 21:30,178.50338,39670.73333333333
2024-08-20 21:30,178.50338,39670.73333333333
2024-08-20 21:31,178.49581333333333,38747.0
2024-08-20 21:31,178.49581333333333,38747.0
2024-08-20 21:32,178.48156,30574.666666666668
2024-08-20 21:32,178.48156,30574.666666666668
2024-08-20 21:33,178.46622666666664,30349.666666666668
2024-08-20 21:33,178.46622666666664,30349.666666666668
2024-08-20 21:34,178.45765333333335,29933.8
2024-08-20 21:35,178.4493266666667,28049.8
2024-08-20 21:36,178.44090000000003,32194.333333333332
2024-08-20 21:36,178.44090000000003,32194.333333333332
2024-08-20 21:37,178.4261733333333,31774.666666666668
2024-08-20 21:37,178.4261733333333,31774.666666666668
2024-08-20 21:38,178.4209,37350.333333333336
2024-08-20 21:39,178.42355999999998,34814.4
2024-08-20 21:40,178.4260333333333,37599.53333333333
2024-08-20 21:41,178.42869999999996,38046.4
2024-08-20 21:41,178.42869999999996,38046.4
2024-08-20 21:42,178.43594666666664,38610.333333333336
2024-08-20 21:42,178.43594666666664,38610.333333333336
2024-08-20 21:43,178.43828,42505.13333333333
2024-08-20 21:43,178.43828,42505.13333333333
2024-08-20 21:44,178.4399466666667,42879.6
2024-08-20 21:44,178.4399466666667,42879.6
2024-08-20 21:45,178.44927333333334,40888.73333333333
2024-08-20 21:45,178.44927333333334,40888.73333333333
2024-08-20 21:46,178.44669333333337,41973.666666666664
2024-08-20 21:47,178.44536000000005,46902.933333333334
2024-08-20 21:47,178.44536000000005,46902.933333333334
2024-08-20 21:48,178.4389666666667,38693.6
2024-08-20 21:48,178.4389666666667,38693.6
2024-08-20 21:49,178.43181333333334,35433.8
2024-08-20 21:49,178.43181333333334,35433.8
2024-08-20 21:50,178.41840666666667,35251.8
2024-08-20 21:50,178.41840666666667,35251.8
2024-08-20 21:51,178.40740666666665,30941.933333333334
2024-08-20 21:52,178.39840666666663,31629.733333333334
2024-08-20 21:52,178.39840666666663,31629.733333333334
2024-08-20 21:53,178.37308,36120.46666666667
2024-08-20 21:54,178.35825333333335,35533.73333333333
2024-08-20 21:55,178.34913333333333,38391.46666666667
